,date,customer_id,item_id,quantity,price_per_unit,amount,Vrh_No
1266,07-03-2020,customer87,Item_3,42.0,55.0,2310.0,423
1267,07-03-2020,customer87,Item_3,12.0,63.0,756.0,423
1268,07-03-2020,customer87,Item_3,60.0,40.0,2400.0,423
1269,07-03-2020,customer87,Item_27,472.0,49.0,23128.0,423
1270,12-03-2020,customer21,Item_3,1388.0,19.0,26372.0,424
1271,12-03-2020,customer21,Item_4,1.0,11.0,11.0,424
1272,18-03-2020,customer101,Item_10,325.0,13.5,4387.5,425
1273,18-03-2020,customer101,Item_2,120.0,24.0,2880.0,425
1274,18-03-2020,customer101,Item_1,120.0,20.0,2400.0,425
1275,18-03-2020,customer101,Item_58,100.0,24.0,2400.0,425
1276,18-03-2020,customer87,Item_27,288.0,49.0,14112.0,426
1277,18-03-2020,customer91,Item_18,48.0,60.0,2880.0,427
1278,18-03-2020,customer91,Item_18,22.25,75.0,1668.75,427
1279,18-03-2020,customer91,Item_18,47.75,60.0,2865.0,427
1280,18-03-2020,customer91,Item_18,26.0,60.0,1560.0,427
1281,18-03-2020,customer91,Item_18,12.0,70.0,840.0,427
1282,18-03-2020,customer91,Item_24,23.15,32.0,740.8,427
1283,18-03-2020,customer91,Item_47,12.9,48.0,619.2,427
1284,18-03-2020,customer91,Item_18,38.7,51.0,1973.7,427
1285,18-03-2020,customer91,Item_3,10.0,32.0,320.0,427
1286,18-03-2020,customer91,Item_3,10.0,47.0,470.0,427
1287,18-03-2020,customer91,Item_3,20.0,28.0,560.0,427
1288,18-03-2020,customer91,Item_3,10.0,90.0,900.0,427
1289,18-03-2020,customer91,Item_3,10.0,85.0,850.0,427
1290,18-03-2020,customer91,Item_18,24.0,60.0,1440.0,427
1291,27-06-2020,customer26,Item_6,768.0,15.5,11904.0,428
1292,27-06-2020,customer2,Item_4,50.0,7.5,375.0,429
1293,27-06-2020,customer2,Item_36,10.0,80.0,800.0,429
1294,01-07-2020,customer2,Item_7,49.75,20.0,995.0,430
1295,08-07-2020,customer113,Item_27,356.0,49.0,17444.0,431
1296,08-07-2020,customer113,Item_2,40.0,23.5,940.0,431
1297,08-07-2020,customer113,Item_18,16.0,60.0,960.0,431
1298,08-07-2020,customer2,Item_7,519.7,20.0,10394.0,432
1299,10-07-2020,customer4,Item_1,140.0,20.0,2800.0,433
1300,10-07-2020,customer4,Item_6,100.0,17.0,1700.0,433
1301,10-07-2020,customer4,Item_27,40.0,49.0,1960.0,433
1302,11-07-2020,customer115,Item_7,273.5,20.0,5470.0,434
1303,27-07-2020,customer68,Item_3,26.0,30.0,780.0,435
1304,27-07-2020,customer68,Item_3,16.0,38.0,608.0,435
1305,27-07-2020,customer68,Item_3,19.0,68.0,1292.0,435
1306,27-07-2020,customer68,Item_3,20.0,52.0,1040.0,435
1307,27-07-2020,customer68,Item_3,60.0,21.0,1260.0,435
1308,27-07-2020,customer68,Item_3,54.0,52.0,2808.0,435
1309,27-08-2020,customer2,Item_6,10.0,16.0,160.0,436
1310,28-08-2020,customer116,Item_7,1208.0,19.0,22952.0,437
1311,29-08-2020,customer2,Item_7,192.0,19.0,3648.0,438
1312,30-08-2020,customer20,Item_7,3899.63,19.0,74092.97,439
1313,31-08-2020,customer20,Item_34,1339.04,58.0,77664.32,440
1314,31-08-2020,customer2,Item_7,146.79,18.0,2642.22,441
1315,31-08-2020,customer20,Item_46,366.66,15.0,5499.9,442
1316,31-08-2020,customer2,Item_6,110.0,15.0,1650.0,443
1317,02-09-2020,customer2,Item_6,20.0,16.19,323.8,444
1318,07-09-2020,customer2,Item_7,20.0,21.0,420.0,445
1319,07-09-2020,customer68,Item_7,1036.18,19.0,19687.42,446
1320,09-09-2020,customer2,Item_5,20.0,38.0,760.0,447
1321,09-09-2020,customer68,Item_6,2218.0,15.0,33270.0,448
1322,09-09-2020,customer68,Item_4,1.0,8.75,8.75,448
1323,09-09-2020,customer2,Item_34,10.0,52.0,520.0,449
1324,10-09-2020,customer2,Item_6,25.0,16.0,400.0,450
1325,10-09-2020,customer2,Item_7,18.0,21.0,378.0,451
1326,10-09-2020,customer2,Item_7,35.0,19.0,665.0,452
1327,12-09-2020,customer2,Item_7,29.0,21.0,609.0,453
1328,12-09-2020,customer98,Item_7,3180.15,19.0,60422.85,454
1329,14-09-2020,customer98,Item_6,2037.0,15.0,30555.0,455
1330,14-09-2020,customer98,Item_4,1.0,10.0,10.0,455
1331,16-09-2020,customer2,Item_7,18.0,21.0,378.0,456
1332,18-09-2020,customer2,Item_6,20.0,15.0,300.0,457
1333,18-09-2020,customer2,Item_2,15.0,20.0,300.0,457
1334,18-09-2020,customer2,Item_2,19.0,20.0,380.0,458
1335,18-09-2020,customer2,Item_7,24.0,18.0,432.0,459
1336,18-09-2020,customer2,Item_6,30.0,15.0,450.0,460
1337,20-09-2020,customer2,Item_6,32.0,15.0,480.0,461
1338,20-09-2020,customer2,Item_5,15.0,42.0,630.0,462
1339,21-09-2020,customer2,Item_6,50.0,15.0,750.0,463
1340,22-09-2020,customer4,Item_6,920.0,15.0,13800.0,464
1341,22-09-2020,customer4,Item_4,4.0,9.5,38.0,464
1342,23-09-2020,customer2,Item_7,20.0,18.0,360.0,465
1343,23-09-2020,customer2,Item_7,29.0,18.0,522.0,466
1344,23-09-2020,customer2,Item_2,30.0,23.0,690.0,467
1345,24-09-2020,customer2,Item_2,25.0,19.0,475.0,468
1346,24-09-2020,customer2,Item_27,30.0,49.0,1470.0,469
1347,25-09-2020,customer66,Item_60,1064.25,21.9,23307.08,470
1348,25-09-2020,customer66,Item_60,120.0,23.85,2862.0,470
1349,26-09-2020,customer2,Item_7,20.0,20.0,400.0,471
1350,26-09-2020,customer2,Item_6,40.0,15.0,600.0,472
1351,27-09-2020,customer2,Item_6,25.0,15.0,375.0,473
1352,27-09-2020,customer2,Item_48,10.0,38.0,380.0,474
1353,27-09-2020,customer2,Item_61,20.0,45.0,900.0,475
1354,27-09-2020,customer2,Item_3,20.0,20.0,400.0,476
1355,30-09-2020,customer2,Item_3,25.0,25.0,625.0,477
1356,01-10-2020,customer2,Item_6,20.0,15.0,300.0,478
1357,02-10-2020,customer2,Item_1,20.0,20.0,400.0,479
1358,02-10-2020,customer2,Item_7,25.0,20.0,500.0,480
1359,03-10-2020,customer2,Item_5,10.0,40.0,400.0,481
1360,03-10-2020,customer2,Item_2,10.0,19.0,190.0,482
1361,04-10-2020,customer2,Item_34,10.0,60.0,600.0,483
1362,06-10-2020,customer2,Item_6,10.0,15.0,150.0,484
1363,10-10-2020,customer2,Item_44,25.0,25.0,625.0,485
1364,12-10-2020,customer2,Item_62,10.0,35.0,350.0,486
1365,12-10-2020,customer2,Item_6,15.0,15.0,225.0,487
1366,12-10-2020,customer68,Item_7,3355.9,19.0,63762.1,488
1367,16-10-2020,customer116,Item_27,238.0,48.5,11543.0,489
1368,16-10-2020,customer2,Item_6,10.0,15.0,150.0,490
1369,16-10-2020,customer2,Item_34,5.0,60.0,300.0,491
1370,16-10-2020,customer2,Item_44,20.0,23.0,460.0,492
1371,16-10-2020,customer117,Item_18,190.0,85.0,16150.0,493
1372,16-10-2020,customer117,Item_18,155.7,50.0,7785.0,493
1373,16-10-2020,customer117,Item_7,80.0,20.0,1600.0,493
1374,16-10-2020,customer118,Item_14,321.88,45.0,14484.6,494
1375,17-10-2020,customer2,Item_63,10.0,40.0,400.0,495
1376,17-10-2020,customer2,Item_2,10.0,19.0,190.0,496
1377,19-10-2020,customer2,Item_15,8.0,65.0,520.0,497
1378,19-10-2020,customer119,Item_18,84.0,70.0,5880.0,498
1379,19-10-2020,customer2,Item_15,10.0,65.0,650.0,499
1380,19-10-2020,customer112,Item_16,428.8,80.0,34304.0,500
1381,20-10-2020,customer4,Item_7,966.66,18.0,17399.88,501
1382,20-10-2020,customer2,Item_64,1.75,48.0,84.0,502
1383,20-10-2020,customer2,Item_65,7.0,58.0,406.0,503
1384,20-10-2020,customer2,Item_6,50.0,15.0,750.0,504
1385,20-10-2020,customer2,Item_2,25.0,19.0,475.0,505
1386,21-10-2020,customer2,Item_6,10.0,15.0,150.0,506
1387,21-10-2020,customer2,Item_66,18.0,50.0,900.0,507
1388,21-10-2020,customer2,Item_67,12.1,35.0,423.5,508
1389,21-10-2020,customer2,Item_3,30.0,19.0,570.0,509
1390,22-10-2020,customer2,Item_68,1.7,42.0,71.4,510
1391,22-10-2020,customer2,Item_6,20.0,15.0,300.0,511
1392,22-10-2020,customer2,Item_65,9.0,55.0,495.0,512
1393,23-10-2020,customer2,Item_34,8.0,60.0,480.0,513
1394,23-10-2020,customer2,Item_69,10.0,18.0,180.0,514
1395,23-10-2020,customer2,Item_27,10.0,48.0,480.0,515
1396,23-10-2020,customer2,Item_9,100.0,11.0,1100.0,516
1397,27-10-2020,customer2,Item_38,10.0,45.0,450.0,517
1398,27-10-2020,customer2,Item_44,50.0,22.0,1100.0,518
1399,27-10-2020,customer2,Item_21,20.0,30.0,600.0,519
1400,27-10-2020,customer2,Item_59,7.0,55.0,385.0,520
1401,29-10-2020,customer2,Item_43,5.0,55.0,275.0,521
1402,29-10-2020,customer2,Item_16,6.0,80.0,480.0,522
1403,29-10-2020,customer2,Item_35,5.0,95.0,475.0,523
1404,29-10-2020,customer2,Item_7,20.0,19.0,380.0,524
1405,30-10-2020,customer2,Item_65,4.5,55.0,247.5,525
1406,30-10-2020,customer2,Item_6,25.0,15.0,375.0,526
1407,30-10-2020,customer2,Item_50,5.65,60.0,339.0,527
1408,30-10-2020,customer2,Item_6,25.0,15.0,375.0,528
1409,30-10-2020,customer20,Item_34,303.4,59.0,17900.6,529
1410,30-10-2020,customer2,Item_70,10.0,55.0,550.0,530
1411,31-10-2020,customer2,Item_7,20.0,19.0,380.0,531
1412,31-10-2020,customer2,Item_2,15.0,19.0,285.0,532
1413,01-11-2020,customer120,Item_11,451.08,35.0,15787.8,533
1414,02-11-2020,customer2,Item_7,40.0,19.0,760.0,534
1415,02-11-2020,customer2,Item_14,10.0,45.0,450.0,535
1416,02-11-2020,customer2,Item_2,20.0,19.0,380.0,536
1417,03-11-2020,customer2,Item_21,20.0,30.0,600.0,537
1418,03-11-2020,customer2,Item_20,100.0,8.5,850.0,538
1419,03-11-2020,customer68,Item_3,1755.0,21.0,36855.0,539
1420,03-11-2020,customer2,Item_3,15.0,21.0,315.0,540
1421,03-11-2020,customer17,Item_34,181.0,65.0,11765.0,541
1422,05-11-2020,customer2,Item_3,10.0,21.0,210.0,542
1423,05-11-2020,customer20,Item_3,2700.0,21.0,56700.0,543
1424,05-11-2020,customer20,Item_3,4.0,25.5,102.0,543
1425,05-11-2020,customer20,Item_3,460.0,25.0,11500.0,544
1426,05-11-2020,customer20,Item_3,10.0,20.95,209.5,544
1427,06-11-2020,customer20,Item_3,1020.0,40.0,40800.0,545
1428,06-11-2020,customer20,Item_3,10.0,36.7,367.0,545
1429,06-11-2020,customer2,Item_3,10.0,25.0,250.0,546
1430,06-11-2020,customer2,Item_6,20.0,16.0,320.0,547
1431,06-11-2020,customer68,Item_3,4470.0,20.0,89400.0,548
1432,06-11-2020,customer68,Item_3,1.0,18.0,18.0,548
1433,07-11-2020,customer68,Item_33,53.9,30.0,1617.0,549
1434,08-11-2020,customer17,Item_34,630.0,65.0,40950.0,550
1435,08-11-2020,customer91,Item_18,167.0,60.0,10020.0,551
1436,08-11-2020,customer91,Item_18,45.9,50.0,2295.0,551
1437,08-11-2020,customer2,Item_3,20.0,21.0,420.0,552
1438,08-11-2020,customer2,Item_3,20.0,21.0,420.0,553
1439,08-11-2020,customer2,Item_18,100.0,21.0,2100.0,554
1440,10-11-2020,customer2,Item_18,10.0,55.0,550.0,555
1441,10-11-2020,customer2,Item_18,10.0,50.0,500.0,556
1442,10-11-2020,customer48,Item_34,322.0,65.0,20930.0,557
1443,10-11-2020,customer121,Item_3,1000.0,24.0,24000.0,558
1444,10-11-2020,customer121,Item_3,4.0,28.1,112.4,558
1445,10-11-2020,customer68,Item_3,1000.0,34.0,34000.0,559
1446,10-11-2020,customer68,Item_3,10.0,36.75,367.5,559
1447,10-11-2020,customer98,Item_3,2087.0,22.0,45914.0,560
1448,10-11-2020,customer98,Item_3,1.0,12.0,12.0,560
1449,12-11-2020,customer98,Item_3,2000.0,20.0,40000.0,561
1450,12-11-2020,customer98,Item_3,2.0,21.25,42.5,561
1451,12-11-2020,customer2,Item_18,10.0,50.0,500.0,562
1452,13-11-2020,customer98,Item_18,72.0,85.0,6120.0,563
1453,16-11-2020,customer2,Item_6,100.0,15.0,1500.0,564
1454,17-11-2020,customer66,Item_3,2000.0,20.67,41340.0,565
1455,18-11-2020,customer30,Item_18,50.0,42.0,2100.0,566
1456,18-11-2020,customer2,Item_18,100.0,42.0,4200.0,567
1457,18-11-2020,customer2,Item_3,100.0,21.0,2100.0,568
1458,18-11-2020,customer2,Item_3,100.0,21.0,2100.0,569
1459,22-11-2020,customer2,Item_18,10.0,52.0,520.0,570
1460,22-11-2020,customer2,Item_71,2.0,350.0,700.0,571
1461,22-11-2020,customer20,Item_3,2000.0,20.15,40300.0,572
1462,22-11-2020,customer20,Item_3,1.0,3.5,3.5,572
1463,23-11-2020,customer122,Item_27,464.0,52.0,24128.0,573
1464,23-11-2020,customer20,Item_7,136.5,21.5,2934.75,574
1465,23-11-2020,customer20,Item_27,42.0,52.0,2184.0,574
1466,23-11-2020,customer20,Item_6,100.0,16.0,1600.0,574
1467,24-11-2020,customer107,Item_7,178.0,21.0,3738.0,575
1468,24-11-2020,customer107,Item_18,94.5,75.0,7087.5,575
1469,24-11-2020,customer107,Item_18,16.0,52.0,832.0,575
1470,24-11-2020,customer107,Item_18,80.75,65.0,5248.75,575
1471,25-11-2020,customer123,Item_10,1000.0,12.85,12850.0,576
1472,25-11-2020,customer123,Item_9,600.0,11.9,7140.0,576
1473,25-11-2020,customer123,Item_18,162.4,65.0,10556.0,576
1474,29-11-2020,customer2,Item_6,100.0,16.0,1600.0,577
1475,29-11-2020,customer2,Item_7,20.0,21.0,420.0,578
1476,01-12-2020,customer2,Item_7,20.0,22.0,440.0,579
1477,01-12-2020,customer2,Item_7,20.0,22.0,440.0,580
1478,02-12-2020,customer2,Item_27,10.0,50.0,500.0,581
1479,02-12-2020,customer2,Item_27,10.0,50.0,500.0,582
1480,03-12-2020,customer2,Item_6,50.0,16.0,800.0,583
1481,04-12-2020,customer2,Item_6,50.0,16.0,800.0,584
1482,04-12-2020,customer88,Item_3,156.0,19.05,2971.8,585
1483,04-12-2020,customer24,Item_1,400.0,20.0,8000.0,586
1484,04-12-2020,customer24,Item_18,12.0,74.29,891.48,586
1485,04-12-2020,customer24,Item_7,20.0,22.0,440.0,586
1486,04-12-2020,customer107,Item_18,116.6,35.0,4081.0,587
1487,04-12-2020,customer107,Item_18,12.9,55.0,709.5,587
1488,04-12-2020,customer107,Item_7,98.0,21.0,2058.0,587
1489,04-12-2020,customer106,Item_27,1143.05,50.0,57152.5,588
1490,04-12-2020,customer69,Item_2,500.0,19.0,9500.0,589
1491,05-12-2020,customer69,Item_2,500.0,19.0,9500.0,590
1492,05-12-2020,customer106,Item_27,1143.05,50.0,57152.5,591
1493,06-12-2020,customer69,Item_2,200.0,19.0,3800.0,592
1494,06-12-2020,customer69,Item_18,36.0,33.0,1188.0,592
1495,06-12-2020,customer69,Item_18,20.0,40.0,800.0,592
1496,06-12-2020,customer69,Item_18,41.8,55.0,2299.0,592
1497,06-12-2020,customer69,Item_18,16.0,55.0,880.0,592
1498,06-12-2020,customer106,Item_7,2198.47,20.0,43969.4,593
1499,07-12-2020,customer106,Item_7,3611.9,20.0,72238.0,594
1500,07-12-2020,customer2,Item_6,50.0,16.0,800.0,595
1501,07-12-2020,customer67,Item_10,50.0,14.0,700.0,596
1502,07-12-2020,customer67,Item_6,1300.0,17.0,22100.0,596
1503,07-12-2020,customer67,Item_3,20.0,19.05,381.0,596
1504,07-12-2020,customer61,Item_3,1957.0,20.0,39140.0,597
1505,07-12-2020,customer61,Item_3,1.0,22.0,22.0,597
1506,09-12-2020,customer112,Item_34,70.0,65.0,4550.0,598
1507,09-12-2020,customer112,Item_18,36.0,65.0,2340.0,598
1508,09-12-2020,customer112,Item_18,48.25,80.0,3860.0,598
1509,09-12-2020,customer112,Item_3,12.0,55.0,660.0,598
1510,09-12-2020,customer112,Item_3,683.0,21.5,14684.5,598
1511,09-12-2020,customer112,Item_3,120.0,42.0,5040.0,598
1512,09-12-2020,customer112,Item_18,28.4,55.0,1562.0,598
1513,09-12-2020,customer112,Item_18,12.0,70.0,840.0,598
1514,10-12-2020,customer2,Item_20,100.0,8.5,850.0,599
1515,10-12-2020,customer66,Item_27,54.0,50.01,2700.54,600
1516,10-12-2020,customer62,Item_27,34.85,50.0,1742.5,601
1517,10-12-2020,customer2,Item_72,1.0,1050.0,1050.0,602
1518,10-12-2020,customer2,Item_73,1.0,1250.0,1250.0,603
1519,10-12-2020,customer20,Item_27,220.0,52.0,11440.0,604
1520,10-12-2020,customer20,Item_3,408.0,22.5,9180.0,604
1521,10-12-2020,customer20,Item_9,100.0,12.0,1200.0,604
1522,10-12-2020,customer20,Item_3,1197.0,21.5,25735.5,604
1523,10-12-2020,customer20,Item_3,800.0,19.5,15600.0,604
1524,10-12-2020,customer20,Item_3,2330.0,21.0,48930.0,605
1525,10-12-2020,customer20,Item_18,1.0,72.5,72.5,605
1526,10-12-2020,customer66,Item_3,400.0,21.0,8400.0,606
1527,10-12-2020,customer66,Item_3,2.0,32.5,65.0,606
1528,10-12-2020,customer2,Item_18,20.0,50.0,1000.0,607
1529,10-12-2020,customer2,Item_33,30.0,30.0,900.0,608
1530,10-12-2020,customer66,Item_3,200.0,20.0,4000.0,609
1531,10-12-2020,customer66,Item_6,1200.0,16.19,19428.0,609
1532,15-12-2020,customer68,Item_74,518.0,150.0,77700.0,610
1533,15-12-2020,customer68,Item_18,2.0,69.6,139.2,610
1534,15-12-2020,customer2,Item_33,30.0,30.0,900.0,611
1535,16-12-2020,customer2,Item_6,50.0,16.0,800.0,612
1536,18-12-2020,customer66,Item_27,80.0,50.9,4072.0,613
1537,20-12-2020,customer2,Item_74,3.0,150.0,450.0,614
1538,21-12-2020,customer8,Item_3,525.0,21.0,11025.0,615
1539,21-12-2020,customer8,Item_6,550.0,16.0,8800.0,615
1540,21-12-2020,customer8,Item_2,380.0,23.25,8835.0,615
1541,21-12-2020,customer8,Item_18,66.0,37.0,2442.0,615
1542,21-12-2020,customer8,Item_3,30.0,80.0,2400.0,615
1543,21-12-2020,customer8,Item_18,135.0,104.0,14040.0,615
1544,21-12-2020,customer14,Item_7,402.0,20.0,8040.0,616
1545,22-12-2020,customer2,Item_6,20.0,15.0,300.0,617
1546,22-12-2020,customer2,Item_6,50.0,15.0,750.0,618
1547,23-12-2020,customer2,Item_33,30.0,30.0,900.0,619
1548,23-12-2020,customer2,Item_6,20.0,15.0,300.0,620
1549,23-12-2020,customer68,Item_6,1270.0,15.0,19050.0,621
1550,23-12-2020,customer68,Item_3,2.0,29.0,58.0,621
1551,23-12-2020,customer2,Item_6,20.0,15.0,300.0,622
1552,23-12-2020,customer2,Item_74,2.0,150.0,300.0,623
1553,24-12-2020,customer66,Item_7,200.0,20.95,4190.0,624
1554,24-12-2020,customer66,Item_27,90.0,54.29,4886.1,624
1555,25-12-2020,customer2,Item_3,20.0,19.5,390.0,625
1556,26-12-2020,customer35,Item_7,231.0,23.0,5313.0,626
1557,26-12-2020,customer35,Item_74,8.0,148.57,1188.56,626
1558,26-12-2020,customer35,Item_74,7.0,148.57,1039.99,626
1559,27-12-2020,customer66,Item_3,259.0,21.0,5439.0,627
1560,27-12-2020,customer2,Item_3,20.0,20.8,416.0,628
1561,28-12-2020,customer124,Item_74,10.0,148.57,1485.7,629
1562,28-12-2020,customer2,Item_3,15.0,21.0,315.0,630
1563,28-12-2020,customer66,Item_10,2400.0,14.6,35040.0,631
1564,28-12-2020,customer66,Item_3,1.0,25.0,25.0,631
1565,29-12-2020,customer51,Item_27,1000.0,51.5,51500.0,632
1566,29-12-2020,customer45,Item_3,60.0,20.0,1200.0,633
1567,29-12-2020,customer45,Item_6,120.0,17.0,2040.0,633
1568,29-12-2020,customer45,Item_33,24.4,30.0,732.0,633
1569,29-12-2020,customer45,Item_3,5.0,45.0,225.0,633
1570,29-12-2020,customer45,Item_3,25.0,14.0,350.0,633
1571,29-12-2020,customer45,Item_6,10.0,17.0,170.0,633
1572,29-12-2020,customer45,Item_3,60.0,32.0,1920.0,633
1573,29-12-2020,customer125,Item_19,300.0,7.0,2100.0,634
1574,29-12-2020,customer125,Item_20,300.0,8.0,2400.0,634
1575,29-12-2020,customer125,Item_9,600.0,11.5,6900.0,634
1576,29-12-2020,customer125,Item_9,600.0,12.0,7200.0,634
1577,29-12-2020,customer125,Item_18,100.0,45.0,4500.0,634
1578,29-12-2020,customer95,Item_18,100.0,55.0,5500.0,635
1579,29-12-2020,customer95,Item_3,1.0,46.0,46.0,635
1580,30-12-2020,customer30,Item_20,100.0,9.0,900.0,636
1581,30-12-2020,customer30,Item_3,60.0,25.0,1500.0,636
1582,30-12-2020,customer41,Item_3,424.0,20.0,8480.0,637
1583,30-12-2020,customer39,Item_3,100.0,22.0,2200.0,638
1584,30-12-2020,customer2,Item_3,20.0,20.0,400.0,639
1585,31-12-2020,customer126,Item_3,225.0,23.0,5175.0,640
1586,31-12-2020,customer2,Item_3,20.0,23.0,460.0,641
1587,02-01-2021,customer127,Item_7,338.25,20.0,6765.0,642
1588,02-01-2021,customer128,Item_2,180.0,22.0,3960.0,643
1589,02-01-2021,customer128,Item_6,222.0,17.0,3774.0,643
1590,02-01-2021,customer38,Item_3,780.0,35.0,27300.0,644
1591,02-01-2021,customer38,Item_7,419.75,20.5,8604.88,644
1592,03-01-2021,customer14,Item_6,320.0,16.19,5180.8,645
1593,03-01-2021,customer14,Item_2,50.0,20.95,1047.5,645
1594,03-01-2021,customer14,Item_7,140.0,20.96,2934.4,645
1595,03-01-2021,customer15,Item_3,120.0,33.0,3960.0,646
1596,03-01-2021,customer15,Item_3,200.0,25.0,5000.0,646
1597,03-01-2021,customer15,Item_1,240.0,20.0,4800.0,646
1598,03-01-2021,customer15,Item_6,320.0,17.0,5440.0,646
1599,03-01-2021,customer15,Item_3,240.0,22.0,5280.0,646
1600,03-01-2021,customer15,Item_3,300.0,32.0,9600.0,646
1601,03-01-2021,customer15,Item_3,24.0,60.0,1440.0,646
1602,03-01-2021,customer15,Item_3,24.0,40.0,960.0,646
1603,03-01-2021,customer15,Item_3,12.0,35.0,420.0,646
1604,03-01-2021,customer15,Item_3,300.0,25.0,7500.0,646
1605,03-01-2021,customer15,Item_18,199.3,52.0,10363.6,647
1606,03-01-2021,customer15,Item_18,82.3,42.0,3456.6,647
1607,03-01-2021,customer2,Item_3,450.0,20.0,9000.0,648
1608,03-01-2021,customer21,Item_1,180.0,21.0,3780.0,649
1609,03-01-2021,customer21,Item_3,20.0,24.0,480.0,649
1610,03-01-2021,customer21,Item_3,30.0,23.0,690.0,649
1611,03-01-2021,customer21,Item_1,10.0,21.0,210.0,649
1612,03-01-2021,customer6,Item_3,150.0,23.0,3450.0,650
1613,03-01-2021,customer6,Item_1,120.0,20.0,2400.0,650
1614,03-01-2021,customer6,Item_2,120.0,25.0,3000.0,651
1615,03-01-2021,customer2,Item_4,60.0,35.0,2100.0,652
1616,04-01-2021,customer35,Item_6,90.0,17.0,1530.0,653
1617,04-01-2021,customer35,Item_74,13.0,148.57,1931.41,653
1618,04-01-2021,customer97,Item_27,1526.39,55.0,83951.45,654
1619,04-01-2021,customer36,Item_2,600.0,24.0,14400.0,655
1620,04-01-2021,customer36,Item_18,81.25,65.0,5281.25,655
1621,04-01-2021,customer36,Item_18,16.0,80.0,1280.0,655
1622,04-01-2021,customer36,Item_18,36.0,80.0,2880.0,655
1623,04-01-2021,customer36,Item_18,91.0,65.0,5915.0,655
1624,04-01-2021,customer36,Item_18,18.0,80.0,1440.0,655
1625,04-01-2021,customer36,Item_18,62.9,55.0,3459.5,655
1626,04-01-2021,customer36,Item_18,16.0,45.0,720.0,655
1627,04-01-2021,customer36,Item_3,24.0,45.0,1080.0,655
1628,04-01-2021,customer36,Item_4,150.0,22.0,3300.0,655
1629,04-01-2021,customer103,Item_2,240.0,25.0,6000.0,656
1630,04-01-2021,customer53,Item_2,360.0,22.0,7920.0,657
1631,04-01-2021,customer53,Item_1,520.0,21.0,10920.0,657
1632,04-01-2021,customer53,Item_18,84.0,85.0,7140.0,657
1633,04-01-2021,customer53,Item_2,320.0,25.0,8000.0,657
1634,04-01-2021,customer53,Item_18,74.0,125.0,9250.0,657
1635,04-01-2021,customer53,Item_18,48.5,32.0,1552.0,657
1636,04-01-2021,customer53,Item_19,100.0,7.5,750.0,657
1637,04-01-2021,customer53,Item_20,100.0,8.5,850.0,657
1638,05-01-2021,customer129,Item_3,100.0,25.0,2500.0,658
1639,05-01-2021,customer129,Item_3,70.0,57.0,3990.0,658
1640,05-01-2021,customer129,Item_3,12.0,45.0,540.0,658
1641,05-01-2021,customer129,Item_3,80.0,23.0,1840.0,658
1642,05-01-2021,customer129,Item_3,25.0,45.0,1125.0,658
1643,05-01-2021,customer129,Item_3,24.0,40.0,960.0,658
1644,05-01-2021,customer104,Item_6,1200.0,16.5,19800.0,659
1645,05-01-2021,customer130,Item_33,51.4,28.0,1439.2,660
1646,05-01-2021,customer130,Item_4,20.0,22.0,440.0,660
1647,05-01-2021,customer130,Item_18,52.0,70.0,3640.0,660
1648,05-01-2021,customer130,Item_18,64.0,90.0,5760.0,660
1649,05-01-2021,customer130,Item_18,24.0,65.0,1560.0,660
1650,05-01-2021,customer130,Item_18,24.0,100.0,2400.0,660
1651,05-01-2021,customer130,Item_3,25.0,40.0,1000.0,660
1652,05-01-2021,customer130,Item_3,12.0,75.0,900.0,660
1653,05-01-2021,customer130,Item_3,25.0,50.0,1250.0,660
1654,05-01-2021,customer130,Item_3,20.0,55.0,1100.0,660
1655,05-01-2021,customer130,Item_3,20.0,40.0,800.0,660
1656,05-01-2021,customer130,Item_3,15.0,23.0,345.0,660
1657,05-01-2021,customer2,Item_6,170.0,17.0,2890.0,661
1658,05-01-2021,customer2,Item_33,24.8,30.0,744.0,661
1659,05-01-2021,customer2,Item_6,10.0,17.0,170.0,661
1660,05-01-2021,customer98,Item_33,25.2,30.0,756.0,662
1661,05-01-2021,customer98,Item_27,20.0,57.0,1140.0,662
1662,05-01-2021,customer98,Item_9,25.0,13.0,325.0,662
1663,05-01-2021,customer98,Item_18,29.75,85.0,2528.75,662
1664,05-01-2021,customer98,Item_6,30.0,17.0,510.0,662
1665,05-01-2021,customer98,Item_2,45.0,25.0,1125.0,662
1666,05-01-2021,customer98,Item_18,78.0,125.0,9750.0,662
1667,05-01-2021,customer98,Item_18,72.0,85.0,6120.0,662
1668,06-01-2021,customer131,Item_18,177.8,48.0,8534.4,663
1669,06-01-2021,customer131,Item_18,25.75,100.0,2575.0,663
1670,06-01-2021,customer131,Item_2,910.0,21.0,19110.0,663
1671,06-01-2021,customer131,Item_27,20.0,57.0,1140.0,663
1672,06-01-2021,customer131,Item_3,30.0,50.0,1500.0,663
1673,06-01-2021,customer131,Item_3,12.0,40.0,480.0,663
1674,06-01-2021,customer131,Item_7,1831.5,22.0,40293.0,663
1675,06-01-2021,customer2,Item_3,100.0,20.0,2000.0,664
1676,06-01-2021,customer20,Item_1,320.0,20.5,6560.0,665
1677,06-01-2021,customer20,Item_6,1200.0,17.0,20400.0,665
1678,06-01-2021,customer20,Item_11,32.0,42.0,1344.0,665
1679,06-01-2021,customer20,Item_27,20.0,55.0,1100.0,665
1680,06-01-2021,customer20,Item_18,279.5,90.0,25155.0,665
